hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
18,2,0,1,1,20.5,24.24,22,31.0009,484
19,2,0,1,1,19.68,23.485,23,19.9995,412
20,2,0,1,1,18.86,22.725,24,19.0012,252
21,2,0,1,1,18.04,21.97,26,8.9981,190
22,2,0,1,1,16.4,20.455,35,15.0013,158
23,2,0,1,1,17.22,21.21,30,19.0012,113
0,2,0,0,1,17.22,21.21,26,19.9995,94
1,2,0,0,1,16.4,20.455,28,16.9979,69
2,2,0,0,1,14.76,16.665,29,23.9994,36
3,2,0,0,1,14.76,16.665,32,16.9979,28
4,2,0,0,1,13.12,15.91,36,11.0014,7
5,2,0,0,1,13.12,15.91,33,11.0014,2
6,2,0,0,1,13.12,15.91,36,12.998,19
7,2,0,0,1,13.12,15.15,33,19.0012,54
8,2,0,0,1,13.94,15.91,34,16.9979,123
9,2,0,0,1,16.4,20.455,30,16.9979,276
10,2,0,0,1,17.22,21.21,28,16.9979,363
11,2,0,0,1,18.04,21.97,24,19.9995,495
12,2,0,0,1,18.86,22.725,23,26.0027,590
13,2,0,0,1,20.5,24.24,22,12.998,643
14,2,0,0,1,20.5,24.24,22,19.9995,578
15,2,0,0,1,21.32,25,19,27.9993,626
16,2,0,0,1,22.14,25.76,19,26.0027,615
17,2,0,0,1,22.14,25.76,19,27.9993,567
18,2,0,0,1,22.14,25.76,18,19.9995,517
19,2,0,0,1,22.14,25.76,16,22.0028,413
20,2,0,0,1,20.5,24.24,20,15.0013,208
21,2,0,0,1,20.5,24.24,20,12.998,234
22,2,0,0,1,19.68,23.485,20,12.998,182
23,2,0,0,1,18.86,22.725,23,15.0013,118
0,2,0,0,1,18.04,21.97,24,15.0013,85
1,2,0,0,1,18.04,21.97,24,15.0013,64
2,2,0,0,1,18.04,21.97,24,15.0013,32
3,2,0,0,1,17.22,21.21,26,8.9981,26
4,2,0,0,1,16.4,20.455,40,0,7
5,2,0,0,1,15.58,19.695,46,0,12
6,2,0,0,1,14.76,18.94,37,0,28
7,2,0,0,1,15.58,19.695,27,11.0014,37
8,2,0,0,1,16.4,20.455,30,12.998,84
9,2,0,0,1,18.04,21.97,26,15.0013,179
10,2,0,0,1,20.5,24.24,25,15.0013,299
11,2,0,0,1,20.5,24.24,25,19.0012,404
12,2,0,0,1,22.14,25.76,24,16.9979,457
13,2,0,0,1,23.78,27.275,23,11.0014,483
14,2,0,0,1,24.6,29.545,18,30.0026,503
15,2,0,0,1,25.42,30.305,17,23.9994,486
16,2,0,0,1,26.24,30.305,19,22.0028,476
17,2,0,0,1,25.42,30.305,22,19.9995,411
18,2,0,0,1,25.42,30.305,25,22.0028,310
19,2,0,0,1,24.6,30.305,23,26.0027,276
20,2,0,0,1,22.96,26.515,28,27.9993,211
21,2,0,0,1,21.32,25,34,15.0013,130
22,2,0,0,1,20.5,24.24,36,15.0013,118
23,2,0,0,1,20.5,24.24,39,16.9979,51
0,2,0,1,1,19.68,23.485,39,19.0012,37
1,2,0,1,1,18.86,22.725,41,8.9981,16
2,2,0,1,1,18.86,22.725,31,12.998,6
3,2,0,1,1,18.04,21.97,30,11.0014,3
4,2,0,1,1,18.04,21.97,24,12.998,5
5,2,0,1,1,18.04,21.97,24,12.998,32
6,2,0,1,1,17.22,21.21,26,15.0013,111
7,2,0,1,1,17.22,21.21,28,12.998,331
8,2,0,1,1,18.04,21.97,30,12.998,617
9,2,0,1,1,18.86,22.725,31,23.9994,286
10,2,0,1,1,20.5,24.24,27,32.9975,178
11,2,0,1,1,21.32,25,27,27.9993,223
12,2,0,1,1,22.14,25.76,28,47.9988,280
13,2,0,1,1,22.14,25.76,28,39.0007,281
14,2,0,1,1,22.96,26.515,28,36.9974,218
15,2,0,1,1,23.78,27.275,28,36.9974,255
16,2,0,1,1,22.96,26.515,30,27.9993,391
17,2,0,1,1,22.14,25.76,32,27.9993,632
18,2,0,1,1,22.14,25.76,34,19.9995,646
19,2,0,1,1,21.32,25,34,23.9994,421
20,2,0,1,1,20.5,24.24,36,30.0026,276
21,2,0,1,3,19.68,23.485,41,27.9993,165
22,2,0,1,2,18.86,22.725,41,32.9975,108
23,2,0,1,1,18.04,21.97,44,19.9995,67
0,2,0,1,2,18.04,21.97,47,19.0012,26
1,2,0,1,1,17.22,21.21,50,15.0013,9
2,2,0,1,1,14.76,17.425,71,8.9981,2
3,2,0,1,1,14.76,17.425,71,8.9981,2
4,2,0,1,1,13.94,16.665,71,8.9981,2
5,2,0,1,1,13.94,16.665,71,8.9981,24
6,2,0,1,1,13.94,17.425,71,7.0015,103
7,2,0,1,1,13.94,17.425,71,7.0015,384
8,2,0,1,1,15.58,19.695,62,8.9981,692
9,2,0,1,1,17.22,21.21,67,12.998,319
10,2,0,1,1,18.86,22.725,47,11.0014,181
11,2,0,1,1,20.5,24.24,36,0,239
12,2,0,1,1,22.14,25.76,22,19.0012,259
13,2,0,1,1,21.32,25,23,11.0014,283
14,2,0,1,1,22.14,25.76,24,12.998,224
15,2,0,1,1,22.96,26.515,21,19.9995,203
16,2,0,1,1,23.78,27.275,21,16.9979,362
17,2,0,1,1,22.96,26.515,21,35.0008,744
18,2,0,1,1,22.14,25.76,22,27.9993,704
19,2,0,1,1,21.32,25,20,23.9994,479
20,2,0,1,1,18.86,22.725,28,26.0027,282
21,2,0,1,1,18.04,21.97,30,30.0026,206
22,2,0,1,1,16.4,20.455,37,32.9975,127
23,2,0,1,1,14.76,16.665,40,27.9993,62
0,2,0,1,1,13.94,15.15,36,27.9993,30
1,2,0,1,1,13.94,15.91,39,19.0012,12
2,2,0,1,1,13.12,15.15,45,19.0012,2
3,2,0,1,1,12.3,14.395,49,15.0013,2
5,2,0,1,1,11.48,13.635,56,12.998,27
6,2,0,1,1,11.48,14.395,56,7.0015,106
7,2,0,1,1,11.48,14.395,52,8.9981,321
8,2,0,1,1,12.3,14.395,49,15.0013,595
9,2,0,1,2,13.12,15.15,49,19.9995,302
10,2,0,1,2,13.94,15.15,49,22.0028,153
11,2,0,1,2,15.58,19.695,43,22.0028,180
12,2,0,1,2,14.76,16.665,46,26.0027,182
13,2,0,1,2,16.4,20.455,40,23.9994,163
14,2,0,1,1,14.76,17.425,57,12.998,135
15,2,0,1,3,15.58,19.695,46,15.0013,202
16,2,0,1,1,18.04,21.97,33,19.9995,307
17,2,0,1,1,17.22,21.21,35,26.0027,579
18,2,0,1,3,16.4,20.455,43,27.9993,585
19,2,0,1,1,16.4,20.455,40,23.9994,384
20,2,0,1,1,14.76,16.665,46,22.0028,235
21,2,0,1,1,13.94,15.15,57,26.0027,165
22,2,0,1,1,13.94,15.15,57,22.0028,134
23,2,0,1,1,13.94,15.15,57,19.9995,61
0,2,0,1,1,13.12,15.15,66,19.0012,23
1,2,0,1,1,13.12,15.15,66,15.0013,9
2,2,0,1,1,13.12,15.15,61,19.0012,4
3,2,0,1,1,13.12,15.15,61,16.9979,5
4,2,0,1,1,12.3,14.395,61,15.0013,1
5,2,0,1,1,12.3,14.395,61,15.0013,21
6,2,0,1,1,12.3,14.395,65,16.9979,96
7,2,0,1,1,12.3,13.635,65,22.0028,306
8,2,0,1,1,13.12,15.15,66,22.0028,624
9,2,0,1,1,14.76,16.665,57,23.9994,287
10,2,0,1,1,16.4,20.455,50,19.9995,141
11,2,0,1,1,17.22,21.21,47,19.9995,224
12,2,0,1,1,18.86,22.725,41,30.0026,259
13,2,0,1,1,19.68,23.485,36,30.0026,203
14,2,0,1,1,20.5,24.24,31,22.0028,224
15,2,0,1,1,19.68,23.485,31,16.9979,211
16,2,0,1,1,19.68,23.485,31,19.0012,353
17,2,0,1,1,20.5,24.24,27,26.0027,656
18,2,0,1,1,20.5,24.24,27,26.0027,610
19,2,0,1,1,18.86,22.725,31,19.9995,433
20,2,0,1,1,18.04,21.97,33,16.9979,280
21,2,0,1,1,17.22,21.21,35,8.9981,187
22,2,0,1,1,17.22,21.21,35,12.998,158
23,2,0,1,1,17.22,21.21,35,12.998,94
0,2,0,1,1,16.4,20.455,37,16.9979,55
1,2,0,1,1,14.76,17.425,46,12.998,30
2,2,0,1,1,13.94,16.665,49,12.998,11
3,2,0,1,1,13.94,16.665,61,11.0014,11
4,2,0,1,2,13.94,16.665,53,8.9981,5
5,2,0,1,2,13.94,16.665,53,11.0014,21
6,2,0,1,1,13.12,15.91,57,11.0014,84
7,2,0,1,1,13.94,15.91,61,15.0013,296
8,2,0,1,1,15.58,19.695,46,11.0014,563
9,2,0,1,1,17.22,21.21,41,11.0014,330
10,2,0,1,1,18.04,21.97,38,12.998,192
11,2,0,1,1,18.86,22.725,36,8.9981,233
12,2,0,1,1,20.5,24.24,31,0,322
13,2,0,1,1,21.32,25,27,19.0012,358
14,2,0,1,1,21.32,25,27,0,348
15,2,0,1,1,22.14,25.76,28,16.9979,352
16,2,0,1,1,22.96,26.515,26,16.9979,463
17,2,0,1,1,22.96,26.515,24,11.0014,738
18,2,0,1,1,22.14,25.76,26,8.9981,671
19,2,0,1,1,22.14,25.76,24,11.0014,427
20,2,0,1,1,20.5,24.24,29,8.9981,286
21,2,0,1,1,20.5,24.24,36,0,189
22,2,0,1,1,18.04,21.97,62,7.0015,215
23,2,0,1,1,17.22,21.21,62,6.0032,198
0,2,0,0,1,16.4,20.455,58,8.9981,96
1,2,0,0,1,16.4,20.455,58,8.9981,70
2,2,0,0,1,15.58,19.695,66,8.9981,56
3,2,0,0,1,14.76,18.18,66,6.0032,32
4,2,0,0,1,14.76,18.18,71,7.0015,14
5,2,0,0,1,14.76,18.18,66,7.0015,7
6,2,0,0,1,13.94,16.665,76,11.0014,21
7,2,0,0,1,14.76,18.18,71,7.0015,64
8,2,0,0,1,14.76,17.425,71,8.9981,160
9,2,0,0,1,17.22,21.21,54,8.9981,265
10,2,0,0,1,18.86,22.725,51,11.0014,406
11,2,0,0,1,21.32,25,45,12.998,564
12,2,0,0,1,23.78,27.275,35,16.9979,678
13,2,0,0,1,25.42,31.06,33,19.9995,678
14,2,0,0,2,26.24,31.06,27,30.0026,660
15,2,0,0,2,26.24,31.06,27,23.9994,658
16,2,0,0,2,26.24,31.06,27,23.9994,582
17,2,0,0,2,25.42,31.06,33,16.9979,560
18,2,0,0,2,25.42,31.06,35,15.0013,481
19,2,0,0,2,24.6,31.06,40,11.0014,459
20,2,0,0,2,22.96,26.515,46,8.9981,321
21,2,0,0,2,22.96,26.515,43,8.9981,220
22,2,0,0,2,22.14,25.76,52,11.0014,212
23,2,0,0,2,22.14,25.76,56,12.998,196
0,2,0,0,2,22.14,25.76,56,12.998,124
1,2,0,0,2,22.14,25.76,56,11.0014,106
2,2,0,0,2,22.14,25.76,56,7.0015,74
3,2,0,0,2,21.32,25,59,8.9981,45
4,2,0,0,2,22.14,25.76,52,0,12
5,2,0,0,1,20.5,24.24,68,11.0014,10
6,2,0,0,1,20.5,24.24,63,8.9981,16
7,2,0,0,1,20.5,24.24,63,7.0015,46
8,2,0,0,1,21.32,25,59,0,97
9,2,0,0,1,22.14,25.76,56,15.0013,251
10,2,0,0,1,23.78,27.275,53,15.0013,421
11,2,0,0,1,25.42,31.06,46,19.9995,528
12,2,0,0,1,26.24,31.06,44,19.0012,635
13,2,0,0,1,27.06,31.06,44,19.0012,681
14,2,0,0,1,28.7,31.82,39,19.0012,628
15,2,0,0,1,28.7,31.82,39,26.0027,617
16,2,0,0,1,29.52,32.575,39,23.9994,616
17,2,0,0,1,28.7,31.82,42,22.0028,623
18,2,0,0,1,28.7,31.82,42,16.9979,479
19,2,0,0,1,28.7,31.82,42,16.9979,379
20,2,0,0,1,26.24,31.06,50,15.0013,291
21,2,0,0,1,25.42,31.06,57,16.9979,229
22,2,0,0,1,27.88,31.82,44,23.9994,134
23,2,0,0,1,27.06,31.06,50,26.0027,90
0,2,1,0,1,26.24,31.06,53,22.0028,41
1,2,1,0,1,25.42,30.305,61,23.9994,28
2,2,1,0,1,24.6,30.305,64,16.9979,14
3,2,1,0,1,23.78,27.275,68,12.998,8
4,2,1,0,1,22.14,25.76,77,15.0013,6
5,2,1,0,1,22.14,25.76,77,15.0013,38
6,2,1,0,1,21.32,25,83,11.0014,133
7,2,1,0,1,21.32,25,83,8.9981,387
8,2,1,0,2,22.96,26.515,83,11.0014,597
9,2,1,0,1,25.42,30.305,69,15.0013,297
10,2,1,0,1,25.42,30.305,69,16.9979,224
11,2,1,0,1,26.24,30.305,65,16.9979,251
12,2,1,0,1,27.88,31.82,57,16.9979,271
13,2,1,0,1,30.34,33.335,45,19.9995,263
14,2,1,0,1,31.16,34.09,45,22.0028,288
15,2,1,0,1,32.8,34.85,33,30.0026,275
16,2,1,0,1,32.8,34.85,33,31.0009,358
17,2,1,0,1,32.8,34.85,33,26.0027,712
18,2,1,0,1,32.8,34.85,31,26.0027,676
19,2,1,0,1,31.16,33.335,35,26.0027,522
20,2,1,0,1,30.34,32.575,37,19.9995,375
21,2,1,0,1,27.88,31.82,51,16.9979,271
22,2,1,0,1,27.88,31.82,51,16.9979,214
23,2,1,0,1,28.7,31.82,45,19.9995,121
0,2,0,1,1,27.06,31.06,54,12.998,43
1,2,0,1,1,26.24,31.06,57,11.0014,11
2,2,0,1,1,22.96,26.515,83,7.0015,4
3,2,0,1,1,22.96,26.515,83,6.0032,6
4,2,0,1,1,27.06,31.06,44,15.0013,9
5,2,0,1,1,24.6,31.06,53,16.9979,30
6,2,0,1,1,24.6,31.06,46,16.9979,144
7,2,0,1,1,24.6,31.06,43,16.9979,461
8,2,0,1,1,24.6,31.06,43,15.0013,673
9,2,0,1,1,24.6,31.06,38,32.9975,400
10,2,0,1,1,24.6,31.06,38,27.9993,217
11,2,0,1,1,24.6,31.06,33,27.9993,239
12,2,0,1,1,24.6,31.06,33,23.9994,244
13,2,0,1,1,25.42,31.06,29,16.9979,239
14,2,0,1,1,26.24,31.06,27,19.0012,257
15,2,0,1,1,27.06,31.06,24,22.0028,308
16,2,0,1,1,27.88,31.06,22,23.9994,370
17,2,0,1,1,26.24,30.305,25,19.9995,781
18,2,0,1,1,26.24,30.305,25,19.0012,775
19,2,0,1,1,24.6,30.305,26,16.9979,537
20,2,0,1,1,24.6,30.305,23,19.0012,402
21,2,0,1,1,22.96,26.515,26,19.9995,297
22,2,0,1,1,22.14,25.76,30,16.9979,162
23,2,0,1,1,22.14,25.76,32,15.0013,82
0,2,0,1,1,22.14,25.76,32,11.0014,38
1,2,0,1,1,21.32,25,34,12.998,14
2,2,0,1,2,20.5,24.24,42,12.998,9
3,2,0,1,2,20.5,24.24,42,15.0013,6
4,2,0,1,2,20.5,24.24,42,19.0012,7
5,2,0,1,2,20.5,24.24,39,19.0012,34
6,2,0,1,2,20.5,24.24,39,19.0012,134
7,2,0,1,2,20.5,24.24,39,12.998,418
8,2,0,1,3,20.5,24.24,39,12.998,576
9,2,0,1,3,19.68,23.485,44,19.9995,265
10,2,0,1,3,19.68,23.485,47,15.0013,147
11,2,0,1,3,18.86,22.725,47,16.9979,119
12,2,0,1,3,18.86,22.725,51,7.0015,110
13,2,0,1,3,18.86,22.725,59,0,64
14,2,0,1,3,18.04,21.97,72,7.0015,51
15,2,0,1,3,17.22,21.21,77,12.998,98
16,2,0,1,2,17.22,21.21,77,15.0013,235
17,2,0,1,2,17.22,21.21,77,12.998,488
18,2,0,1,2,17.22,21.21,77,0,505
19,2,0,1,2,17.22,21.21,77,8.9981,368
20,2,0,1,2,17.22,21.21,77,7.0015,260
21,2,0,1,2,17.22,21.21,82,6.0032,189
22,2,0,1,2,17.22,21.21,77,6.0032,162
23,2,0,1,2,17.22,21.21,77,0,70
0,2,0,1,3,17.22,21.21,77,0,25
1,2,0,1,3,17.22,21.21,77,7.0015,13
2,2,0,1,2,17.22,21.21,77,0,6
3,2,0,1,2,17.22,21.21,77,0,4
4,2,0,1,2,17.22,21.21,71,0,4
5,2,0,1,1,16.4,20.455,82,0,30
6,2,0,1,2,16.4,20.455,82,7.0015,120
7,2,0,1,2,16.4,20.455,82,8.9981,406
8,2,0,1,2,17.22,21.21,82,7.0015,677
9,2,0,1,2,18.86,22.725,72,0,301
10,2,0,1,1,19.68,23.485,63,6.0032,189
11,2,0,1,1,21.32,25,48,0,229
12,2,0,1,1,22.14,25.76,49,0,264
13,2,0,1,1,22.96,26.515,46,0,238
14,2,0,1,1,23.78,27.275,43,0,237
15,2,0,1,1,24.6,31.06,43,0,262
16,2,0,1,1,25.42,31.06,41,7.0015,387
17,2,0,1,1,24.6,31.06,43,6.0032,748
18,2,0,1,1,24.6,31.06,43,6.0032,776
19,2,0,1,1,23.78,27.275,46,8.9981,586
20,2,0,1,1,22.96,26.515,49,15.0013,404
21,2,0,1,1,21.32,25,55,7.0015,267
22,2,0,1,1,21.32,25,59,12.998,248
23,2,0,1,1,20.5,24.24,63,7.0015,144
0,2,0,1,2,20.5,24.24,59,12.998,35
1,2,0,1,2,20.5,24.24,63,8.9981,21
2,2,0,1,2,20.5,24.24,72,6.0032,8
3,2,0,1,2,20.5,24.24,77,0,3
4,2,0,1,2,21.32,25,72,6.0032,8
5,2,0,1,2,21.32,25,72,6.0032,17
6,2,0,1,3,21.32,25,77,7.0015,26
7,2,0,1,2,20.5,24.24,94,16.9979,169
8,2,0,1,2,21.32,25,94,19.0012,557
9,2,0,1,2,22.14,25.76,88,12.998,349
10,2,0,1,1,25.42,29.545,78,16.9979,174
11,2,0,1,2,27.06,31.06,65,19.0012,229
12,2,0,1,2,28.7,32.575,58,15.0013,269
13,2,0,1,2,29.52,33.335,51,15.0013,249
14,2,0,1,2,30.34,33.335,48,16.9979,204
15,2,0,1,2,30.34,33.335,45,15.0013,234
16,2,0,1,1,30.34,33.335,45,12.998,354
17,2,0,1,1,30.34,33.335,48,6.0032,681
18,2,0,1,1,28.7,32.575,54,8.9981,743
19,2,0,1,1,28.7,32.575,54,8.9981,487
20,2,0,1,1,27.06,31.06,61,11.0014,335
21,2,0,1,1,26.24,30.305,65,8.9981,282
22,2,0,1,1,26.24,30.305,65,0,211
23,2,0,1,1,24.6,28.79,78,0,95
0,2,0,1,1,24.6,28.79,78,7.0015,47
1,2,0,1,1,22.96,26.515,83,0,15
2,2,0,1,1,22.96,26.515,83,0,16
3,2,0,1,1,22.96,26.515,83,6.0032,6
4,2,0,1,1,22.14,25.76,88,0,4
5,2,0,1,1,22.14,25.76,90,8.9981,33
6,2,0,1,3,22.96,26.515,84,0,120
7,2,0,1,2,22.14,25.76,88,12.998,358
8,2,0,1,2,22.96,26.515,88,0,666
9,2,0,1,2,22.96,26.515,88,0,315
10,2,0,1,2,23.78,27.275,83,7.0015,175
11,2,0,1,2,23.78,27.275,81,8.9981,184
12,2,0,1,2,23.78,27.275,83,15.0013,245
13,2,0,1,2,23.78,27.275,78,12.998,228
14,2,0,1,1,25.42,30.305,69,6.0032,240
15,2,0,1,1,26.24,30.305,65,12.998,256
16,2,0,1,1,26.24,30.305,65,11.0014,367
17,2,0,1,1,24.6,29.545,73,16.9979,729
18,2,0,1,1,22.96,26.515,73,15.0013,813
19,2,0,1,1,22.14,25.76,77,16.9979,504
20,2,0,1,1,21.32,25,77,16.9979,338
21,2,0,1,1,21.32,25,77,15.0013,239
22,2,0,1,1,20.5,24.24,82,15.0013,173
23,2,0,1,2,20.5,24.24,77,16.9979,98
0,2,0,1,2,19.68,23.485,82,15.0013,90
1,2,0,1,2,18.86,22.725,88,7.0015,24
2,2,0,1,2,18.86,22.725,88,8.9981,17
3,2,0,1,2,18.86,22.725,88,0,6
4,2,0,1,2,18.86,22.725,88,16.9979,2
5,2,0,1,2,18.86,22.725,88,16.9979,21
6,2,0,1,2,18.86,22.725,88,11.0014,136
7,2,0,1,3,18.04,21.97,94,7.0015,384
8,2,0,1,3,18.86,22.725,88,12.998,627
9,2,0,1,2,19.68,23.485,88,7.0015,304
10,2,0,1,2,21.32,25,77,0,168
11,2,0,1,1,22.14,25.76,77,0,201
12,2,0,1,1,22.96,26.515,73,8.9981,301
13,2,0,1,1,24.6,29.545,69,12.998,265
14,2,0,1,1,26.24,30.305,65,12.998,204
15,2,0,1,1,27.06,31.06,61,12.998,283
16,2,0,1,1,27.88,31.82,57,11.0014,370
17,2,0,1,1,29.52,33.335,54,8.9981,704
18,2,0,1,1,29.52,33.335,58,8.9981,706
19,2,0,1,1,28.7,32.575,61,12.998,522
20,2,0,1,1,26.24,30.305,73,12.998,420
21,2,0,1,1,25.42,29.545,78,8.9981,299
22,2,0,1,1,25.42,29.545,78,0,246
23,2,0,1,1,24.6,28.03,83,0,121
0,2,0,1,1,24.6,28.79,78,22.0028,89
1,2,0,1,1,24.6,28.79,78,7.0015,48
2,2,0,1,1,23.78,27.275,83,8.9981,11
3,2,0,1,1,22.96,26.515,88,15.0013,14
4,2,0,1,1,22.96,26.515,88,12.998,4
5,2,0,1,1,22.96,26.515,88,12.998,24
6,2,0,1,1,22.14,25.76,94,7.0015,135
7,2,0,1,1,22.96,26.515,88,0,356
8,2,0,1,1,22.96,26.515,88,0,618
9,2,0,1,1,24.6,28.79,78,0,294
10,2,0,1,2,25.42,29.545,73,8.9981,199
11,2,0,1,2,28.7,32.575,61,0,258
12,2,0,1,3,25.42,29.545,78,23.9994,171
13,2,0,1,2,26.24,30.305,73,0,278
14,2,0,1,2,27.06,31.06,74,19.0012,242
15,2,0,1,2,29.52,34.09,62,7.0015,343
16,2,0,1,1,31.16,34.09,48,11.0014,440
17,2,0,1,1,28.7,32.575,54,31.0009,643
18,2,0,1,1,28.7,32.575,54,31.0009,641
19,2,0,1,1,28.7,32.575,51,8.9981,452
20,2,0,1,1,27.88,31.82,51,7.0015,313
21,2,0,1,1,26.24,30.305,69,12.998,235
22,2,0,1,1,24.6,28.03,83,8.9981,232
23,2,0,1,1,24.6,28.03,83,6.0032,256
0,2,0,0,1,24.6,28.03,83,0,153
1,2,0,0,1,24.6,28.03,83,0,107
2,2,0,0,1,23.78,27.275,88,0,75
3,2,0,0,1,23.78,27.275,83,0,32
4,2,0,0,1,22.96,26.515,88,7.0015,9
5,2,0,0,1,22.96,26.515,88,6.0032,22
6,2,0,0,2,22.14,25.76,94,0,42
7,2,0,0,1,22.96,26.515,88,0,87
8,2,0,0,1,23.78,27.275,83,6.0032,197
9,2,0,0,1,25.42,29.545,78,7.0015,284
10,2,0,0,1,27.06,31.06,65,8.9981,432
11,2,0,0,1,28.7,32.575,58,6.0032,575
12,2,0,0,1,29.52,33.335,58,7.0015,550
13,2,0,0,1,30.34,34.09,55,8.9981,524
14,2,0,0,3,28.7,32.575,61,19.9995,428
15,2,0,0,3,27.06,31.06,74,12.998,541
16,2,0,0,2,27.88,31.82,65,26.0027,540
17,2,0,0,2,27.88,31.82,65,19.9995,502
18,2,0,0,2,27.06,31.06,69,23.9994,434
19,2,0,0,2,25.42,29.545,73,22.0028,405
20,2,0,0,1,24.6,28.79,78,16.9979,309
21,2,0,0,2,23.78,27.275,78,15.0013,269
22,2,0,0,2,23.78,27.275,78,12.998,217
23,2,0,0,2,22.96,26.515,83,19.0012,149
0,2,0,0,2,22.96,26.515,83,8.9981,134
1,2,0,0,2,22.14,25.76,83,15.0013,121
2,2,0,0,2,22.14,25.76,83,19.0012,93
3,2,0,0,2,22.14,25.76,83,12.998,28
4,2,0,0,3,21.32,25,83,11.0014,16
5,2,0,0,3,21.32,25,83,11.0014,11
6,2,0,0,3,21.32,25,83,15.0013,17
7,2,0,0,3,21.32,25,83,11.0014,36
8,2,0,0,2,20.5,24.24,88,8.9981,114
9,2,0,0,2,21.32,25,83,11.0014,191
10,2,0,0,2,22.14,25.76,77,7.0015,333
11,2,0,0,1,22.96,26.515,73,7.0015,414
12,2,0,0,2,24.6,30.305,64,6.0032,558
13,2,0,0,2,24.6,30.305,64,0,565
14,2,0,0,2,24.6,30.305,64,7.0015,518
15,2,0,0,2,25.42,30.305,61,7.0015,571
16,2,0,0,2,25.42,30.305,61,0,544
17,2,0,0,2,25.42,30.305,65,8.9981,511
18,2,0,0,2,25.42,30.305,61,12.998,463
19,2,0,0,2,24.6,30.305,64,11.0014,383
20,2,0,0,1,24.6,30.305,64,12.998,276
21,2,0,0,1,22.96,26.515,73,12.998,203
22,2,0,0,1,22.96,26.515,73,11.0014,157
23,2,0,0,1,21.32,25,77,12.998,102
0,2,0,1,2,21.32,25,77,8.9981,34
1,2,0,1,2,21.32,25,77,12.998,9
2,2,0,1,1,20.5,24.24,77,12.998,6
3,2,0,1,1,20.5,24.24,77,12.998,5
4,2,0,1,2,18.86,22.725,88,8.9981,2
5,2,0,1,1,18.86,22.725,88,7.0015,23
6,2,0,1,1,18.86,22.725,88,7.0015,142
7,2,0,1,2,19.68,23.485,82,7.0015,385
8,2,0,1,2,20.5,24.24,82,12.998,639
9,2,0,1,2,20.5,24.24,82,15.0013,350
10,2,0,1,2,21.32,25,77,12.998,190
11,2,0,1,2,22.14,25.76,73,12.998,213
12,2,0,1,2,22.96,26.515,68,15.0013,263
13,2,0,1,2,24.6,31.06,53,22.0028,272
14,2,0,1,2,25.42,31.06,50,23.9994,239
15,2,0,1,2,25.42,31.06,53,19.9995,262
16,2,0,1,2,24.6,31.06,53,26.0027,388
17,2,0,1,2,24.6,31.06,53,22.0028,769
18,2,0,1,2,24.6,31.06,53,23.9994,680
19,2,0,1,1,23.78,27.275,56,22.0028,546
20,2,0,1,1,22.14,25.76,52,19.0012,323
21,2,0,1,2,22.14,25.76,45,15.0013,247
22,2,0,1,2,22.14,25.76,45,16.9979,173
23,2,0,1,2,22.14,25.76,45,12.998,113
0,2,0,1,2,21.32,25,52,16.9979,38
1,2,0,1,2,21.32,25,59,15.0013,9
2,2,0,1,2,21.32,25,63,19.9995,16
3,2,0,1,2,21.32,25,68,19.0012,6
4,2,0,1,2,21.32,25,68,22.0028,5
5,2,0,1,2,21.32,25,72,19.0012,20
6,2,0,1,1,20.5,24.24,77,19.9995,165
7,2,0,1,1,21.32,25,72,19.0012,463
8,2,0,1,2,22.14,25.76,73,19.9995,641
9,2,0,1,2,22.96,26.515,68,23.9994,295
10,2,0,1,2,23.78,27.275,68,27.9993,157
11,2,0,1,2,24.6,30.305,64,26.0027,217
12,2,0,1,2,25.42,30.305,65,22.0028,263
13,2,0,1,3,26.24,30.305,65,16.9979,219
14,2,0,1,3,25.42,30.305,69,22.0028,71
15,2,0,1,3,25.42,29.545,73,16.9979,134
16,2,0,1,3,26.24,30.305,73,15.0013,389
17,2,0,1,2,26.24,30.305,69,19.0012,717
18,2,0,1,2,26.24,30.305,69,19.0012,710
19,2,0,1,2,26.24,30.305,69,19.0012,458
20,2,0,1,2,26.24,30.305,69,19.0012,302
21,2,0,1,2,26.24,30.305,65,19.0012,223
22,2,0,1,3,24.6,28.79,78,16.9979,147
23,2,0,1,3,24.6,28.79,78,22.0028,63
0,2,0,1,2,23.78,27.275,83,12.998,35
1,2,0,1,2,24.6,28.79,78,16.9979,14
2,2,0,1,3,22.96,26.515,88,30.0026,1
3,2,0,1,3,22.96,26.515,88,11.0014,2
4,2,0,1,3,22.96,26.515,88,15.0013,5
5,2,0,1,2,22.96,26.515,88,8.9981,28
6,2,0,1,2,22.96,26.515,88,7.0015,126
7,2,0,1,2,22.96,26.515,94,12.998,418
8,2,0,1,2,24.6,28.03,83,8.9981,622
9,2,0,1,2,24.6,28.03,83,0,325
10,2,0,1,2,25.42,30.305,65,16.9979,153
11,2,0,1,2,25.42,31.06,59,19.9995,201
12,2,0,1,2,25.42,31.06,57,15.0013,280
13,2,0,1,2,26.24,31.06,53,16.9979,266
14,2,0,1,2,26.24,31.06,53,16.9979,243
15,2,0,1,2,26.24,31.06,53,7.0015,259
16,2,0,1,2,27.06,31.06,50,12.998,357
17,2,0,1,2,26.24,31.06,53,8.9981,705
18,2,0,1,3,21.32,25,77,39.0007,372
